interaction_id,content,created_at,interaction_type,annonce_id,user_id
67002,,2024-12-30 13:39:32.061561,Click_annonce,6208,14127
67003,voiture ancienne,2024-12-30 13:39:32.093239,Search,6237,14127
67004,,2024-12-30 13:39:32.124643,Contact_user,5239,14127
67005,voiture neuve,2024-12-30 13:39:32.156273,Search,5678,14127
67006,,2024-12-30 13:39:32.187853,Contact_user,5208,14127
67007,,2024-12-30 13:39:32.224497,Contact_user,6197,14127
67008,,2024-12-30 13:39:32.256869,Contact_user,5966,14127
67009,,2024-12-30 13:39:32.288656,Click_annonce,5538,14128
67010,,2024-12-30 13:39:32.320106,Contact_user,6339,14128
67011,cabriolet,2024-12-30 13:39:32.351883,Search,5376,14128
67012,coupé sport,2024-12-30 13:39:32.383614,Search,5254,14128
67013,véhicule société,2024-12-30 13:39:32.415894,Search,5622,14128
67014,citadine électrique,2024-12-30 13:39:32.450399,Search,5305,14128
67015,,2024-12-30 13:39:32.482346,Contact_user,6109,14128
67016,,2024-12-30 13:39:32.513796,Contact_user,4915,14128
67017,berline familiale,2024-12-30 13:39:32.545284,Search,5448,14128
67018,,2024-12-30 13:39:32.577863,Click_annonce,5796,14128
67019,,2024-12-30 13:39:32.609336,Contact_user,6207,14129
67020,,2024-12-30 13:39:32.646961,Click_annonce,5840,14130
67021,voiture neuve,2024-12-30 13:39:32.678895,Search,5725,14130
67022,citadine hybride,2024-12-30 13:39:32.711002,Search,5878,14130
67023,,2024-12-30 13:39:32.748015,Contact_user,5905,14130
67024,,2024-12-30 13:39:32.782376,Contact_user,5750,14130
67025,,2024-12-30 13:39:32.813858,Contact_user,5730,14130
67026,,2024-12-30 13:39:32.845406,Click_annonce,6304,14130
67027,,2024-12-30 13:39:32.87656,Contact_user,5737,14130
67028,voiture garantie,2024-12-30 13:39:32.908209,Search,4875,14130
67029,utilitaire grand volume,2024-12-30 13:39:32.9397,Search,6100,14130
67030,,2024-12-30 13:39:33.056587,Contact_user,4997,14130
67031,break occasion,2024-12-30 13:39:33.089,Search,6319,14130
67032,,2024-12-30 13:39:33.120454,Click_annonce,5551,14130
67033,,2024-12-30 13:39:33.151795,Click_annonce,5588,14130
67034,,2024-12-30 13:39:33.182963,Contact_user,5080,14130
67035,,2024-12-30 13:39:33.214369,Click_annonce,5835,14132
67036,4x4 électrique,2024-12-30 13:39:33.245949,Search,5477,14132
67037,,2024-12-30 13:39:33.277256,Click_annonce,5605,14132
67038,,2024-12-30 13:39:33.309853,Contact_user,5408,14132
67039,,2024-12-30 13:39:33.341446,Contact_user,5350,14132
67040,berline automatique,2024-12-30 13:39:33.372363,Search,5304,14132
67041,voiture neuve,2024-12-30 13:39:33.404104,Search,5631,14133
67042,4x4 essence,2024-12-30 13:39:33.43516,Search,6091,14133
67043,,2024-12-30 13:39:33.466438,Contact_user,4926,14133
67044,,2024-12-30 13:39:33.498172,Click_annonce,4965,14133
67045,,2024-12-30 13:39:33.529631,Contact_user,4922,14133
67046,,2024-12-30 13:39:33.561078,Click_annonce,5884,14133
67047,,2024-12-30 13:39:33.592844,Contact_user,5987,14133
67048,voiture propre,2024-12-30 13:39:33.624602,Search,6280,14133
67049,,2024-12-30 13:39:33.656278,Click_annonce,6064,14133
67050,voiture collection,2024-12-30 13:39:33.688704,Search,5689,14133
67051,,2024-12-30 13:39:33.720167,Click_annonce,5475,14133
67052,,2024-12-30 13:39:33.751938,Click_annonce,5985,14133
67053,,2024-12-30 13:39:33.783085,Click_annonce,5438,14134
67054,,2024-12-30 13:39:33.814784,Click_annonce,5055,14134
67055,moto permis A2,2024-12-30 13:39:33.8463,Search,5678,14134
67056,,2024-12-30 13:39:33.877804,Contact_user,5336,14134
67057,,2024-12-30 13:39:33.909352,Click_annonce,5724,14134
67058,,2024-12-30 13:39:33.94162,Contact_user,6116,14134
67059,,2024-12-30 13:39:33.973186,Click_annonce,6235,14134
67060,,2024-12-30 13:39:34.005147,Contact_user,5898,14135
67061,,2024-12-30 13:39:34.03648,Click_annonce,5581,14135
67062,,2024-12-30 13:39:34.067807,Contact_user,5416,14135
67063,,2024-12-30 13:39:34.099349,Click_annonce,5937,14135
67064,,2024-12-30 13:39:34.130645,Click_annonce,5234,14135
67065,citadine électrique,2024-12-30 13:39:34.162105,Search,6210,14135
67066,van aménagé,2024-12-30 13:39:34.193893,Search,5603,14135
67067,,2024-12-30 13:39:34.234621,Contact_user,5442,14135
67068,,2024-12-30 13:39:34.266185,Click_annonce,5948,14135
67069,voiture occasion,2024-12-30 13:39:34.297909,Search,5047,14135
67070,,2024-12-30 13:39:34.32956,Contact_user,5282,14136
67071,,2024-12-30 13:39:34.361128,Click_annonce,4935,14136
67072,,2024-12-30 13:39:34.392862,Contact_user,5526,14136
67073,,2024-12-30 13:39:34.425239,Click_annonce,5961,14136
67074,,2024-12-30 13:39:34.457032,Click_annonce,5199,14136
67075,,2024-12-30 13:39:34.488468,Click_annonce,4907,14136
67076,,2024-12-30 13:39:34.519761,Click_annonce,5772,14136
67077,,2024-12-30 13:39:34.55148,Contact_user,6243,14136
67078,berline luxe,2024-12-30 13:39:34.583004,Search,5975,14136
67079,,2024-12-30 13:39:34.614314,Contact_user,6201,14137
67080,,2024-12-30 13:39:34.677872,Click_annonce,6157,14137
67081,voiture première main,2024-12-30 13:39:34.709303,Search,4851,14137
67082,,2024-12-30 13:39:34.740917,Click_annonce,6148,14137
67083,voiture propre,2024-12-30 13:39:34.773684,Search,5177,14137
67084,4x4 essence,2024-12-30 13:39:34.805311,Search,5949,14137
67085,,2024-12-30 13:39:34.836672,Contact_user,6021,14138
67086,break diesel,2024-12-30 13:39:34.867945,Search,5489,14138
67087,fourgon aménagé,2024-12-30 13:39:34.899756,Search,5359,14138
67088,,2024-12-30 13:39:34.931276,Click_annonce,5274,14138
67089,,2024-12-30 13:39:34.962721,Contact_user,5035,14138
67090,,2024-12-30 13:39:34.994317,Click_annonce,5018,14138
67091,,2024-12-30 13:39:35.025782,Click_annonce,5582,14138
67092,,2024-12-30 13:39:35.057171,Contact_user,6199,14138
67093,,2024-12-30 13:39:35.088629,Click_annonce,5928,14138
67094,,2024-12-30 13:39:35.120314,Contact_user,5879,14138
67095,,2024-12-30 13:39:35.151859,Contact_user,5873,14138
67096,,2024-12-30 13:39:35.185466,Contact_user,6162,14138
67097,,2024-12-30 13:39:35.21736,Click_annonce,5071,14138
67098,,2024-12-30 13:39:35.249049,Contact_user,5532,14138
67099,,2024-12-30 13:39:35.280478,Contact_user,5870,14138
67100,,2024-12-30 13:39:35.313461,Contact_user,5298,14138
67101,,2024-12-30 13:39:35.345287,Contact_user,5941,14138
67102,,2024-12-30 13:39:35.3768,Click_annonce,5852,14138
67103,,2024-12-30 13:39:35.408491,Click_annonce,5722,14138
67104,,2024-12-30 13:39:35.446581,Click_annonce,5474,14139
67105,,2024-12-30 13:39:35.47804,Contact_user,5189,14139
67106,,2024-12-30 13:39:35.509796,Click_annonce,5643,14140
67107,,2024-12-30 13:39:35.541661,Contact_user,6098,14140
67108,fourgon aménagé,2024-12-30 13:39:35.573597,Search,6343,14140
67109,,2024-12-30 13:39:35.605335,Click_annonce,5056,14140
67110,,2024-12-30 13:39:35.636646,Click_annonce,5091,14140
67111,berline automatique,2024-12-30 13:39:35.670253,Search,5807,14140
67112,4x4 essence,2024-12-30 13:39:35.7019,Search,5070,14140
67113,,2024-12-30 13:39:35.733551,Contact_user,5997,14140
67114,coupé sport,2024-12-30 13:39:35.765283,Search,5989,14140
67115,,2024-12-30 13:39:35.796902,Click_annonce,5292,14140
67116,,2024-12-30 13:39:35.828484,Contact_user,6137,14140
67117,4x4 essence,2024-12-30 13:39:35.86018,Search,5348,14140
67118,,2024-12-30 13:39:35.891549,Contact_user,6140,14140
67119,,2024-12-30 13:39:35.922621,Click_annonce,4850,14140
67120,moto permis A2,2024-12-30 13:39:35.954224,Search,5550,14140
67121,,2024-12-30 13:39:35.985648,Contact_user,6317,14140
67122,,2024-12-30 13:39:36.017255,Contact_user,4993,14140
67123,véhicule commercial,2024-12-30 13:39:36.048958,Search,5953,14140
67124,,2024-12-30 13:39:36.086508,Click_annonce,5783,14140
67125,,2024-12-30 13:39:36.118089,Click_annonce,5559,14140
67126,,2024-12-30 13:39:36.149707,Contact_user,5384,14141
67127,,2024-12-30 13:39:36.181274,Contact_user,5002,14141
67128,,2024-12-30 13:39:36.212696,Contact_user,4974,14141
67129,,2024-12-30 13:39:36.244302,Click_annonce,5448,14141
67130,,2024-12-30 13:39:36.308236,Click_annonce,5508,14141
67131,,2024-12-30 13:39:36.339524,Contact_user,5999,14141
67132,cabriolet,2024-12-30 13:39:36.371177,Search,4942,14141
67133,,2024-12-30 13:39:36.402575,Contact_user,5939,14141
67134,,2024-12-30 13:39:36.43402,Contact_user,5694,14141
67135,,2024-12-30 13:39:36.465537,Click_annonce,5655,14142
67136,,2024-12-30 13:39:36.496399,Contact_user,5755,14142
67137,,2024-12-30 13:39:36.527768,Click_annonce,5713,14142
67138,,2024-12-30 13:39:36.611327,Contact_user,5975,14142
67139,utilitaire,2024-12-30 13:39:36.712936,Search,5936,14142
67140,,2024-12-30 13:39:36.744169,Contact_user,5884,14142
67141,voiture boite auto,2024-12-30 13:39:36.775495,Search,5362,14143
67142,fourgon aménagé,2024-12-30 13:39:36.807031,Search,6237,14143
67143,,2024-12-30 13:39:36.83844,Click_annonce,5026,14143
67144,,2024-12-30 13:39:36.870056,Contact_user,6288,14143
67145,,2024-12-30 13:39:36.901651,Click_annonce,5190,14143
67146,,2024-12-30 13:39:36.933623,Click_annonce,5093,14143
67147,,2024-12-30 13:39:36.965149,Click_annonce,6196,14143
67148,,2024-12-30 13:39:36.997849,Contact_user,5180,14143
67149,4x4 électrique,2024-12-30 13:39:37.029345,Search,5820,14144
67150,,2024-12-30 13:39:37.060888,Click_annonce,6322,14144
67151,,2024-12-30 13:39:37.09275,Click_annonce,5145,14144
67152,voiture garantie,2024-12-30 13:39:37.124746,Search,6337,14144
67153,citadine électrique,2024-12-30 13:39:37.15618,Search,5983,14144
67154,berline automatique,2024-12-30 13:39:37.187716,Search,5827,14144
67155,,2024-12-30 13:39:37.219171,Click_annonce,5205,14144
67156,citadine électrique,2024-12-30 13:39:37.250563,Search,5509,14144
67157,voiture garantie,2024-12-30 13:39:37.281861,Search,5296,14144
67158,SUV familial,2024-12-30 13:39:37.313576,Search,6106,14144
67159,,2024-12-30 13:39:37.345097,Contact_user,5246,14144
67160,citadine électrique,2024-12-30 13:39:37.376365,Search,5590,14144
67161,,2024-12-30 13:39:37.407882,Contact_user,4879,14144
67162,,2024-12-30 13:39:37.439241,Contact_user,5710,14144
67163,citadine essence,2024-12-30 13:39:37.470432,Search,5749,14144
67164,,2024-12-30 13:39:37.501681,Contact_user,5139,14144
67165,,2024-12-30 13:39:37.534759,Contact_user,6135,14144
67166,,2024-12-30 13:39:37.565798,Contact_user,4927,14145
67167,,2024-12-30 13:39:37.597179,Click_annonce,5996,14145
67168,,2024-12-30 13:39:37.628637,Contact_user,5772,14145
67169,,2024-12-30 13:39:37.660063,Contact_user,4868,14145
67170,,2024-12-30 13:39:37.691345,Click_annonce,6105,14145
67171,moto sportive,2024-12-30 13:39:37.722207,Search,5020,14145
67172,,2024-12-30 13:39:37.753774,Contact_user,5223,14145
67173,,2024-12-30 13:39:37.78513,Contact_user,5438,14145
67174,,2024-12-30 13:39:37.816543,Click_annonce,5047,14145
67175,,2024-12-30 13:39:37.847999,Click_annonce,5968,14145
67176,4x4 essence,2024-12-30 13:39:37.879231,Search,6175,14145
67177,,2024-12-30 13:39:37.913541,Contact_user,6165,14145
67178,,2024-12-30 13:39:37.945324,Click_annonce,5482,14146
67179,berline luxe,2024-12-30 13:39:37.97671,Search,5609,14146
67180,,2024-12-30 13:39:38.040558,Contact_user,5330,14146
67181,,2024-12-30 13:39:38.071848,Contact_user,5782,14146
67182,,2024-12-30 13:39:38.103055,Click_annonce,6099,14146
67183,,2024-12-30 13:39:38.134362,Click_annonce,6191,14146
67184,,2024-12-30 13:39:38.165629,Contact_user,5390,14146
67185,,2024-12-30 13:39:38.197311,Contact_user,6340,14146
67186,,2024-12-30 13:39:38.228822,Contact_user,6188,14146
67187,scooter électrique,2024-12-30 13:39:38.268391,Search,5289,14146
67188,voiture propre,2024-12-30 13:39:38.299887,Search,5331,14146
67189,,2024-12-30 13:39:38.331385,Click_annonce,5146,14146
67190,,2024-12-30 13:39:38.364505,Click_annonce,5785,14146
67191,,2024-12-30 13:39:38.396394,Contact_user,5700,14146
67192,,2024-12-30 13:39:38.428044,Contact_user,5368,14146
67193,4x4 hybride,2024-12-30 13:39:38.459517,Search,6338,14146
67194,,2024-12-30 13:39:38.49094,Click_annonce,5335,14146
67195,,2024-12-30 13:39:38.538668,Contact_user,6040,14146
67196,,2024-12-30 13:39:38.569951,Click_annonce,5899,14146
67197,moto sportive,2024-12-30 13:39:38.601631,Search,5637,14146
67198,,2024-12-30 13:39:38.633503,Contact_user,5861,14147
67199,moto routière,2024-12-30 13:39:38.672427,Search,5039,14147
67200,moto sportive,2024-12-30 13:39:38.706389,Search,5293,14147
67201,,2024-12-30 13:39:38.737839,Click_annonce,5664,14147
67202,,2024-12-30 13:39:38.769251,Contact_user,4893,14147
67203,,2024-12-30 13:39:38.800912,Click_annonce,6232,14147
67204,,2024-12-30 13:39:38.832436,Click_annonce,6047,14147
67205,,2024-12-30 13:39:38.863817,Contact_user,6226,14147
67206,voiture boite auto,2024-12-30 13:39:38.895137,Search,5227,14147
67207,,2024-12-30 13:39:38.92628,Click_annonce,5602,14147
67208,,2024-12-30 13:39:38.95778,Click_annonce,4935,14147
67209,,2024-12-30 13:39:38.989122,Contact_user,6189,14147
67210,,2024-12-30 13:39:39.020533,Click_annonce,5534,14147
67211,voiture première main,2024-12-30 13:39:39.052158,Search,5898,14147
67212,berline luxe,2024-12-30 13:39:39.084082,Search,4943,14147
67213,moto routière,2024-12-30 13:39:39.115696,Search,4976,14147
67214,,2024-12-30 13:39:39.14704,Click_annonce,5732,14147
67215,voiture collection,2024-12-30 13:39:39.178066,Search,5285,14147
67216,,2024-12-30 13:39:39.21198,Click_annonce,5045,14147
67217,,2024-12-30 13:39:39.243424,Contact_user,6345,14147
67218,,2024-12-30 13:39:39.274873,Click_annonce,5547,14148
67219,,2024-12-30 13:39:39.306494,Contact_user,5310,14148
67220,,2024-12-30 13:39:39.338931,Click_annonce,6096,14148
67221,,2024-12-30 13:39:39.370585,Click_annonce,5299,14148
67222,,2024-12-30 13:39:39.401965,Click_annonce,5915,14148
67223,,2024-12-30 13:39:39.434128,Contact_user,6274,14148
67224,,2024-12-30 13:39:39.465197,Click_annonce,6311,14148
67225,voiture garantie,2024-12-30 13:39:39.49659,Search,5128,14148
67226,fourgon aménagé,2024-12-30 13:39:39.528423,Search,6099,14148
67227,citadine essence,2024-12-30 13:39:39.56072,Search,6070,14148
67228,,2024-12-30 13:39:39.592111,Click_annonce,5558,14148
67229,SUV familial,2024-12-30 13:39:39.624157,Search,6138,14148
67230,,2024-12-30 13:39:39.688064,Click_annonce,6105,14148
67231,citadine essence,2024-12-30 13:39:39.719806,Search,5905,14148
67232,,2024-12-30 13:39:39.751448,Contact_user,6162,14148
67233,,2024-12-30 13:39:39.782875,Contact_user,5495,14149
67234,,2024-12-30 13:39:39.81449,Contact_user,5586,14149
67235,,2024-12-30 13:39:39.846292,Contact_user,5899,14149
67236,véhicule société,2024-12-30 13:39:39.877805,Search,5302,14149
67237,4x4 électrique,2024-12-30 13:39:39.909677,Search,6306,14149
67238,moto trail,2024-12-30 13:39:39.959647,Search,6191,14149
67239,utilitaire grand volume,2024-12-30 13:39:39.991154,Search,5171,14149
67240,,2024-12-30 13:39:40.022698,Click_annonce,6230,14149
67241,utilitaire,2024-12-30 13:39:40.059056,Search,5179,14149
67242,,2024-12-30 13:39:40.090489,Contact_user,5637,14149
67243,,2024-12-30 13:39:40.122105,Click_annonce,6305,14149
67244,,2024-12-30 13:39:40.153752,Contact_user,5155,14149
67245,,2024-12-30 13:39:40.185278,Contact_user,4883,14149
67246,,2024-12-30 13:39:40.216893,Click_annonce,4976,14150
67247,,2024-12-30 13:39:40.248397,Click_annonce,4923,14150
67248,,2024-12-30 13:39:40.280059,Click_annonce,5723,14150
67249,utilitaire grand volume,2024-12-30 13:39:40.311624,Search,6204,14150
67250,,2024-12-30 13:39:40.343147,Contact_user,5400,14150
67251,,2024-12-30 13:39:40.375638,Contact_user,5553,14150
67252,,2024-12-30 13:39:40.40729,Click_annonce,6145,14150
67253,,2024-12-30 13:39:40.43881,Click_annonce,5292,14150
67254,,2024-12-30 13:39:40.472034,Click_annonce,5437,14150
67255,,2024-12-30 13:39:40.50411,Click_annonce,6069,14150
67256,,2024-12-30 13:39:40.542912,Click_annonce,6110,14150
67257,,2024-12-30 13:39:40.574496,Click_annonce,5563,14150
67258,,2024-12-30 13:39:40.606485,Click_annonce,5168,14150
67259,cabriolet,2024-12-30 13:39:40.638037,Search,5889,14150
67260,,2024-12-30 13:39:40.670113,Contact_user,5559,14150
67261,,2024-12-30 13:39:40.703626,Contact_user,6307,14150
67262,,2024-12-30 13:39:40.73612,Click_annonce,5053,14150
67263,véhicule commercial,2024-12-30 13:39:40.767659,Search,6322,14150
67264,,2024-12-30 13:39:40.799076,Contact_user,6122,14150
67265,,2024-12-30 13:39:40.83066,Click_annonce,5192,14151
67266,,2024-12-30 13:39:40.862161,Click_annonce,6198,14151
67267,,2024-12-30 13:39:40.897909,Contact_user,6311,14151
67268,,2024-12-30 13:39:40.929581,Click_annonce,5692,14152
67269,,2024-12-30 13:39:41.008147,Click_annonce,6217,14152
67270,,2024-12-30 13:39:41.03997,Click_annonce,5175,14152
67271,,2024-12-30 13:39:41.071484,Click_annonce,6293,14152
67272,,2024-12-30 13:39:41.10309,Click_annonce,5702,14152
67273,,2024-12-30 13:39:41.134539,Click_annonce,5448,14152
67274,,2024-12-30 13:39:41.166323,Click_annonce,5990,14152
67275,4x4 électrique,2024-12-30 13:39:41.197936,Search,6139,14152
67276,,2024-12-30 13:39:41.229311,Click_annonce,5421,14152
67277,,2024-12-30 13:39:41.261002,Contact_user,5641,14152
67278,quad,2024-12-30 13:39:41.29256,Search,5868,14152
67279,,2024-12-30 13:39:41.323989,Contact_user,5033,14152
67280,,2024-12-30 13:39:41.38771,Click_annonce,6201,14152
67281,,2024-12-30 13:39:41.420166,Click_annonce,5738,14152
67282,,2024-12-30 13:39:41.45171,Click_annonce,5749,14152
67283,,2024-12-30 13:39:41.48436,Click_annonce,6228,14152
67284,berline familiale,2024-12-30 13:39:41.516145,Search,6037,14152
67285,moto sportive,2024-12-30 13:39:41.547675,Search,5280,14152
67286,,2024-12-30 13:39:41.579165,Contact_user,5335,14152
67287,,2024-12-30 13:39:41.610806,Click_annonce,6205,14153
67288,,2024-12-30 13:39:41.642383,Contact_user,5399,14153
67289,,2024-12-30 13:39:41.674062,Contact_user,5332,14153
67290,,2024-12-30 13:39:41.705552,Contact_user,5371,14153
67291,,2024-12-30 13:39:41.73699,Click_annonce,6202,14154
67292,,2024-12-30 13:39:41.76838,Contact_user,6146,14154
67293,,2024-12-30 13:39:41.799562,Contact_user,5249,14154
67294,,2024-12-30 13:39:41.830858,Click_annonce,6237,14154
67295,,2024-12-30 13:39:41.862231,Click_annonce,5380,14155
67296,,2024-12-30 13:39:41.894142,Contact_user,4938,14155
67297,moto petit budget,2024-12-30 13:39:41.925397,Search,5973,14155
67298,voiture pas cher,2024-12-30 13:39:41.956969,Search,5274,14155
67299,,2024-12-30 13:39:41.988265,Click_annonce,5713,14155
67300,,2024-12-30 13:39:42.020092,Contact_user,5147,14155
67301,,2024-12-30 13:39:42.05146,Click_annonce,4961,14155
67302,,2024-12-30 13:39:42.082799,Click_annonce,5989,14155
67303,,2024-12-30 13:39:42.114194,Contact_user,5605,14155
67304,voiture neuve,2024-12-30 13:39:42.145676,Search,5624,14156
67305,,2024-12-30 13:39:42.177009,Click_annonce,5505,14156
67306,citadine hybride,2024-12-30 13:39:42.208377,Search,5738,14156
67307,,2024-12-30 13:39:42.239794,Contact_user,5069,14156
67308,,2024-12-30 13:39:42.271586,Click_annonce,6017,14156
67309,,2024-12-30 13:39:42.303718,Click_annonce,6170,14156
67310,,2024-12-30 13:39:42.335209,Contact_user,5255,14156
67311,,2024-12-30 13:39:42.366711,Click_annonce,5491,14156
67312,,2024-12-30 13:39:42.39805,Click_annonce,5500,14156
67313,scooter électrique,2024-12-30 13:39:42.429572,Search,5971,14156
67314,moto routière,2024-12-30 13:39:42.460932,Search,5906,14156
67315,,2024-12-30 13:39:42.492382,Click_annonce,5228,14156
67316,voiture ancienne,2024-12-30 13:39:42.52417,Search,6074,14156
67317,4x4 essence,2024-12-30 13:39:42.555664,Search,6184,14156
67318,moto trail,2024-12-30 13:39:42.58704,Search,6025,14156
67319,voiture collection,2024-12-30 13:39:42.61884,Search,6339,14156
67320,,2024-12-30 13:39:42.650513,Click_annonce,6254,14157
67321,,2024-12-30 13:39:42.682065,Contact_user,6248,14157
67322,,2024-12-30 13:39:42.71358,Click_annonce,5157,14157
67323,véhicule commercial,2024-12-30 13:39:42.745031,Search,5859,14157
67324,,2024-12-30 13:39:42.776704,Contact_user,5696,14157
67325,voiture collection,2024-12-30 13:39:42.808328,Search,5327,14157
67326,,2024-12-30 13:39:42.840677,Contact_user,5197,14157
67327,,2024-12-30 13:39:42.87203,Contact_user,5801,14157
67328,,2024-12-30 13:39:42.903552,Contact_user,5506,14157
67329,utilitaire grand volume,2024-12-30 13:39:42.935934,Search,5870,14157
67330,,2024-12-30 13:39:42.999634,Click_annonce,5841,14157
67331,voiture première main,2024-12-30 13:39:43.031036,Search,5769,14157
67332,,2024-12-30 13:39:43.063447,Click_annonce,6050,14157
67333,,2024-12-30 13:39:43.094905,Contact_user,5529,14157
67334,,2024-12-30 13:39:43.126191,Contact_user,5697,14157
67335,berline luxe,2024-12-30 13:39:43.157505,Search,5959,14157
67336,,2024-12-30 13:39:43.189016,Click_annonce,4931,14157
67337,voiture faible kilométrage,2024-12-30 13:39:43.221281,Search,4921,14157
67338,,2024-12-30 13:39:43.252937,Contact_user,5968,14158
67339,,2024-12-30 13:39:43.284279,Click_annonce,6300,14158
67340,,2024-12-30 13:39:43.315794,Contact_user,5629,14158
67341,,2024-12-30 13:39:43.347079,Contact_user,5338,14158
67342,,2024-12-30 13:39:43.37849,Contact_user,4893,14158
67343,,2024-12-30 13:39:43.409962,Click_annonce,5398,14158
67344,berline automatique,2024-12-30 13:39:43.441482,Search,4921,14158
67345,4x4 hybride,2024-12-30 13:39:43.472876,Search,5500,14158
67346,,2024-12-30 13:39:43.504571,Contact_user,4895,14158
67347,,2024-12-30 13:39:43.536102,Click_annonce,5389,14158
67348,,2024-12-30 13:39:43.567725,Contact_user,6091,14158
67349,,2024-12-30 13:39:43.59909,Contact_user,5644,14158
67350,,2024-12-30 13:39:43.630675,Click_annonce,5330,14158
67351,,2024-12-30 13:39:43.662218,Contact_user,4859,14158
67352,voiture propre,2024-12-30 13:39:43.693718,Search,5873,14159
67353,,2024-12-30 13:39:43.725139,Click_annonce,5649,14159
67354,,2024-12-30 13:39:43.756543,Contact_user,6296,14160
67355,,2024-12-30 13:39:43.788755,Click_annonce,4931,14160
67356,4x4 essence,2024-12-30 13:39:43.820331,Search,5185,14160
67357,,2024-12-30 13:39:43.851738,Click_annonce,6134,14160
67358,,2024-12-30 13:39:43.883069,Contact_user,6222,14160
67359,,2024-12-30 13:39:43.914333,Contact_user,5196,14160
67360,citadine essence,2024-12-30 13:39:43.945856,Search,5094,14160
67361,voiture première main,2024-12-30 13:39:44.018313,Search,5069,14160
67362,moto trail,2024-12-30 13:39:44.050256,Search,5585,14160
67363,,2024-12-30 13:39:44.082073,Click_annonce,5795,14160
67364,4x4 essence,2024-12-30 13:39:44.114142,Search,5030,14160
67365,moto petit budget,2024-12-30 13:39:44.145291,Search,5599,14160
67366,,2024-12-30 13:39:44.176544,Click_annonce,5497,14160
67367,,2024-12-30 13:39:44.207973,Click_annonce,4881,14160
67368,fourgon aménagé,2024-12-30 13:39:44.239459,Search,5383,14160
67369,,2024-12-30 13:39:44.271034,Click_annonce,5321,14160
67370,citadine hybride,2024-12-30 13:39:44.302581,Search,5066,14161
67371,citadine électrique,2024-12-30 13:39:44.334797,Search,4854,14162
67372,,2024-12-30 13:39:44.367956,Click_annonce,5681,14162
67373,,2024-12-30 13:39:44.402752,Contact_user,6276,14162
67374,,2024-12-30 13:39:44.436626,Contact_user,5747,14163
67375,berline familiale,2024-12-30 13:39:44.468686,Search,5117,14163
67376,4x4 électrique,2024-12-30 13:39:44.501153,Search,5155,14163
67377,citadine électrique,2024-12-30 13:39:44.532516,Search,5334,14163
67378,,2024-12-30 13:39:44.56361,Click_annonce,5124,14164
67379,berline luxe,2024-12-30 13:39:44.595142,Search,4892,14164
67380,utilitaire,2024-12-30 13:39:44.659865,Search,6108,14165
67381,voiture neuve,2024-12-30 13:39:44.690937,Search,5382,14165
67382,véhicule commercial,2024-12-30 13:39:44.722146,Search,5008,14165
67383,van aménagé,2024-12-30 13:39:44.753386,Search,4850,14165
67384,,2024-12-30 13:39:44.78463,Contact_user,5023,14165
67385,,2024-12-30 13:39:44.816343,Click_annonce,5991,14165
67386,,2024-12-30 13:39:44.847826,Click_annonce,5786,14165
67387,,2024-12-30 13:39:44.879323,Click_annonce,6119,14165
67388,,2024-12-30 13:39:44.910724,Click_annonce,5444,14165
67389,camping car,2024-12-30 13:39:44.942211,Search,4976,14165
67390,,2024-12-30 13:39:44.973527,Contact_user,5949,14165
67391,,2024-12-30 13:39:45.005231,Contact_user,5935,14165
67392,,2024-12-30 13:39:45.038377,Click_annonce,5647,14165
67393,,2024-12-30 13:39:45.070296,Click_annonce,5940,14165
67394,,2024-12-30 13:39:45.102488,Click_annonce,5971,14166
67395,4x4 hybride,2024-12-30 13:39:45.133664,Search,5867,14166
67396,voiture neuve,2024-12-30 13:39:45.165105,Search,5133,14166
67397,voiture occasion,2024-12-30 13:39:45.197805,Search,6159,14166
67398,,2024-12-30 13:39:45.229456,Click_annonce,6333,14166
67399,,2024-12-30 13:39:45.260864,Contact_user,5604,14166
67400,voiture faible kilométrage,2024-12-30 13:39:45.306174,Search,5728,14166
67401,,2024-12-30 13:39:45.337496,Contact_user,5692,14166
67402,,2024-12-30 13:39:45.369093,Click_annonce,6033,14166
67403,,2024-12-30 13:39:45.400605,Contact_user,5563,14166
67404,,2024-12-30 13:39:45.432097,Contact_user,5128,14166
67405,,2024-12-30 13:39:45.46367,Click_annonce,5713,14166
67406,utilitaire frigorifique,2024-12-30 13:39:45.495052,Search,5153,14166
67407,,2024-12-30 13:39:45.526303,Contact_user,4853,14166
67408,,2024-12-30 13:39:45.557863,Click_annonce,6206,14166
67409,,2024-12-30 13:39:45.589348,Contact_user,5950,14166
67410,,2024-12-30 13:39:45.620649,Click_annonce,5372,14167
67411,,2024-12-30 13:39:45.652048,Click_annonce,5842,14167
67412,,2024-12-30 13:39:45.68366,Click_annonce,5515,14167
67413,,2024-12-30 13:39:45.71536,Contact_user,5104,14167
67414,voiture neuve,2024-12-30 13:39:45.747927,Search,5425,14168
67415,,2024-12-30 13:39:45.779677,Contact_user,4974,14168
67416,voiture propre,2024-12-30 13:39:45.811424,Search,6222,14168
67417,,2024-12-30 13:39:45.842977,Click_annonce,6293,14168
67418,,2024-12-30 13:39:45.874871,Click_annonce,5275,14168
67419,,2024-12-30 13:39:45.906406,Click_annonce,6226,14168
67420,,2024-12-30 13:39:45.937809,Click_annonce,6218,14168
67421,,2024-12-30 13:39:45.969338,Contact_user,5877,14168
