vehicle_id,category,climatisation,color,condition,created_at,description,fuel_type,gearbox,klm_counter,mark,model,type,updated_at,year
4291,Hatchback,Mauvaise état,Blanc,Occasion,2024-12-25 16:21:05.802164,et vitae voluptate porro totam accusamus aspernatur soluta nulla ut velit officiis,Hybride,Semi-Automatique,83117,Hyundai,Azera,Voiture,2024-12-25 16:21:05.802171,2012
4292,Adventure,Bonne état,Orange,Peu Endommagé,2024-12-25 16:21:06.253342,tempore ipsum quidem facilis dicta unde officia est ad dolor iusto accusantium,Hybride,Automatique,38131,Harley-Davidson,CVO,Moto,2024-12-25 16:21:06.25335,1989
4293,Hatchback,Moyenne état,Gris,Neuf,2024-12-25 16:21:06.715113,adipisci repellat consequuntur beatae sed velit corrupti laborum odit dolor dolorem rerum et voluptatibus laudantium quidem placeat fugit ab odit sit deleniti eos est saepe aut beatae quidem soluta expedita molestias adipisci quo quod deleniti dolor doloribus,Électrique,Automatique,115490,BMW,Serie 1,Voiture,2024-12-25 16:21:06.715118,1972
4420,Crossover,Très bonne état,Orange,Peu Endommagé,2024-12-25 16:22:15.873957,possimus dolores eos quibusdam dolor et vel ut odit ut facilis,Diesel,Manuel,158627,Honda,HR-V,Voiture,2024-12-25 16:22:15.873964,2013
4294,SUV,Moyenne état,Rose,Peu Endommagé,2024-12-25 16:21:07.231348,velit et minima doloremque ut illum possimus ab similique omnis reprehenderit voluptatum quibusdam deserunt deleniti non veniam dolores omnis quo architecto facilis et inventore et similique possimus nobis ratione quod dolorem architecto optio sit harum iusto voluptate,Électrique,Automatique,18867,BMW,Serie 5,Voiture,2024-12-25 16:21:07.231354,1981
4295,Roadster,Mauvaise état,Noir,Neuf,2024-12-25 16:21:07.689308,corrupti dolores nobis dolore fugit qui eaque qui vero sed eos illum sapiente est voluptatem dolor commodi libero aut fuga officia deserunt,Électrique,Automatique,46559,BMW,Serie 6,Voiture,2024-12-25 16:21:07.689313,2012
4296,Utilitaire,Moyenne état,Blanc,Neuf,2024-12-25 16:21:08.268262,deleniti quis id rerum sed ut minima id ipsa vel asperiores est officia quia consequatur vel pariatur dicta nihil illo autem ducimus dignissimos minima veniam consequatur et ex voluptate,Diesel,Manuel,95148,Ford,Escape,Voiture,2024-12-25 16:21:08.268268,2004
4297,Crossover,Non fonctionnel,Vert,Occasion,2024-12-25 16:21:08.779649,sit est totam in saepe atque quam aut non quibusdam porro aperiam quia officiis minus laborum natus dignissimos aut sunt iusto excepturi aut qui cupiditate voluptas,Hybride,Automatique,145888,Audi,A4,Voiture,2024-12-25 16:21:08.779656,1997
4298,Coupé,Très bonne état,Orange,Occasion,2024-12-25 16:21:09.931341,expedita voluptatem quasi et doloremque quibusdam ut ratione praesentium fugiat enim,Essence,Automatique,72632,Ford,Bronco,Voiture,2024-12-25 16:21:09.931346,1993
4299,Hatchback,Moyenne état,Rouge,Occasion,2024-12-25 16:21:11.033788,voluptatem cumque eos earum error perspiciatis corrupti accusantium laudantium officia hic necessitatibus quis sed dolorum voluptatum vel ex modi eos laboriosam,Hybride,Semi-Automatique,184559,Mercedes-Benz,CLS,Voiture,2024-12-25 16:21:11.033794,1983
4300,Touring,Bonne état,Jaune,Neuf,2024-12-25 16:21:12.186447,explicabo dolorum eveniet quis fugiat repudiandae repellat aliquid pariatur dolores in illo,Diesel,Automatique,142481,Suzuki,GSX-R1000,Moto,2024-12-25 16:21:12.186454,1986
4301,Pick-up,Bonne état,Vert,Occasion,2024-12-25 16:21:12.704194,iste eaque deserunt similique similique voluptatem sint est repudiandae sit veniam omnis,Électrique,Automatique,10631,Toyota,Yaris,Voiture,2024-12-25 16:21:12.704201,1982
4302,Standard,Moyenne état,Bleu,Neuf,2024-12-25 16:21:13.15881,aperiam inventore earum veniam minus consequatur necessitatibus nostrum possimus accusamus cumque quo aliquam ut ratione animi consectetur incidunt est non ut et id qui debitis aut ea corrupti quibusdam iusto vel,Essence,Semi-Automatique,35756,Triumph,Tiger 1200,Moto,2024-12-25 16:21:13.158816,1970
4303,Pick-up,Bonne état,Bleu,Peu Endommagé,2024-12-25 16:21:13.610955,ut dicta necessitatibus ut est ex aut architecto nam distinctio odio voluptatem molestiae est quaerat laborum,Essence,Automatique,146531,Audi,A3,Voiture,2024-12-25 16:21:13.610961,2015
4304,Sport,Bonne état,Noir,Peu Endommagé,2024-12-25 16:21:14.104365,iusto magni voluptas esse cum ea veritatis ipsa iusto ipsam commodi consectetur repellendus odit et repudiandae sunt,Diesel,Automatique,186445,BMW,Serie 6,Voiture,2024-12-25 16:21:14.104372,2019
4305,Standard,Moyenne état,Gris,Peu Endommagé,2024-12-25 16:21:14.557263,voluptatum nulla est perspiciatis et consequatur eos distinctio non consequatur ut adipisci pariatur nobis temporibus nesciunt ut aut molestiae earum eum omnis,Hybride,Manuel,57943,KTM,250 EXC-F,Moto,2024-12-25 16:21:14.557269,2019
4306,Standard,Moyenne état,Vert,Neuf,2024-12-25 16:21:15.00898,molestiae natus rerum consectetur ullam repudiandae ratione nulla et quo sapiente porro dolorem est quae possimus dolor aut quisquam possimus inventore rerum quos sed itaque qui fugiat aut nulla similique rem beatae similique ab provident,Électrique,Automatique,101934,Suzuki,GSX-R1000,Moto,2024-12-25 16:21:15.008987,1986
4307,Touring,Moyenne état,Jaune,Neuf,2024-12-25 16:21:15.457932,assumenda hic consequatur ipsam repudiandae qui sed corporis sapiente voluptatem mollitia,Hybride,Manuel,15854,Kawasaki,Ninja H2,Moto,2024-12-25 16:21:15.457939,1983
4308,Adventure,Non fonctionnel,Vert,Peu Endommagé,2024-12-25 16:21:15.909739,amet numquam doloremque voluptate est qui sint eum hic nesciunt omnis recusandae beatae magnam fuga placeat,Électrique,Automatique,106310,Harley-Davidson,Road King,Moto,2024-12-25 16:21:15.909744,2022
4309,Crossover,Très bonne état,Bleu,Neuf,2024-12-25 16:21:16.373413,ullam sint ipsam et nihil laboriosam quisquam quis perferendis excepturi ratione mollitia ea sed illo rerum est,Hybride,Automatique,40243,Volkswagen,Beetle,Voiture,2024-12-25 16:21:16.373419,2008
4310,Break,Non fonctionnel,Violet,Peu Endommagé,2024-12-25 16:21:16.823773,veritatis officiis est consequatur autem laboriosam ratione quo perferendis voluptatum,Diesel,Automatique,116776,Volkswagen,Jetta,Voiture,2024-12-25 16:21:16.823778,2019
4311,Adventure,Moyenne état,Violet,Peu Endommagé,2024-12-25 16:21:17.324634,omnis molestias adipisci blanditiis voluptas itaque itaque expedita non ut minima numquam omnis nesciunt et aut ratione molestiae repellat vitae qui ducimus,Électrique,Automatique,141253,BMW,G310R,Moto,2024-12-25 16:21:17.324642,2020
4312,Sport,Non fonctionnel,Violet,Neuf,2024-12-25 16:21:17.777659,perspiciatis ut sunt qui enim soluta voluptas ea nihil qui ipsum nostrum facere quis minima vel eos voluptas odit ab est alias quia illo quos et aut voluptatem reprehenderit vero,Diesel,Semi-Automatique,197509,Indian,Springfield,Moto,2024-12-25 16:21:17.777664,2017
4313,Chopper,Mauvaise état,Gris,Occasion,2024-12-25 16:21:18.233843,et quos et beatae earum dicta est provident impedit et,Hybride,Manuel,10329,Suzuki,SV650,Moto,2024-12-25 16:21:18.23385,1991
4314,Pick-up,Très bonne état,Jaune,Peu Endommagé,2024-12-25 16:21:18.685711,reprehenderit sed sit occaecati iusto error quaerat molestiae quis voluptatibus qui reiciendis sint,Électrique,Semi-Automatique,164731,Hyundai,Elantra,Voiture,2024-12-25 16:21:18.685717,2022
4315,Sport,Très bonne état,Violet,Peu Endommagé,2024-12-25 16:21:19.161925,optio qui voluptates quibusdam dolor ullam expedita error quas illo voluptate laboriosam eaque molestiae molestiae veniam aut quidem sint quo minima,Diesel,Semi-Automatique,167540,BMW,S1000RR,Moto,2024-12-25 16:21:19.161933,1987
4316,Touring,Bonne état,Vert,Peu Endommagé,2024-12-25 16:21:19.615483,praesentium sunt voluptas debitis doloremque et voluptatum labore voluptatum dolore explicabo et eos et unde suscipit unde ut quod sit et qui cupiditate veniam eius odit facere consectetur eos,Électrique,Semi-Automatique,191,Indian,Chieftain,Moto,2024-12-25 16:21:19.615486,1989
4317,Adventure,Non fonctionnel,Noir,Peu Endommagé,2024-12-25 16:21:20.070608,odit nihil eius et natus laborum fugiat excepturi et hic,Électrique,Semi-Automatique,99662,Indian,Springfield,Moto,2024-12-25 16:21:20.070615,2018
4318,Pick-up,Bonne état,Violet,Occasion,2024-12-25 16:21:20.521131,alias culpa similique consequatur quia deleniti eum ipsa est sed officiis assumenda quia ut ut aut provident ducimus numquam vel labore accusamus rem perferendis id quos sed temporibus omnis aliquam quia et maxime corporis velit temporibus qui est aut,Essence,Automatique,82697,Chevrolet,Camaro,Voiture,2024-12-25 16:21:20.521137,2015
4319,Standard,Moyenne état,Vert,Occasion,2024-12-25 16:21:20.97043,libero doloribus quo quia dolor quia sit commodi et quidem ea voluptas accusamus voluptas dolores necessitatibus commodi velit animi ad mollitia beatae velit voluptatem,Essence,Manuel,30214,Suzuki,RM-Z450,Moto,2024-12-25 16:21:20.970436,1996
4421,Crossover,Bonne état,Orange,Occasion,2024-12-25 16:22:16.329791,hic velit quaerat dolorem quibusdam aliquam veniam est reprehenderit est,Essence,Automatique,118051,Honda,Civic,Voiture,2024-12-25 16:22:16.329799,1973
4320,Dual-Sport,Très bonne état,Bleu,Neuf,2024-12-25 16:21:21.426997,delectus unde est odio ut incidunt ipsa et corrupti sit id earum eius consequatur est rerum asperiores reiciendis nulla quia expedita illum deleniti itaque sed molestiae dignissimos est eum labore ad qui vel et id culpa,Essence,Manuel,197906,Suzuki,V-Strom 650,Moto,2024-12-25 16:21:21.427004,1982
4321,Sport,Mauvaise état,Bleu,Occasion,2024-12-25 16:21:21.88041,voluptas qui libero culpa ipsam rerum voluptatum assumenda voluptatem nulla soluta autem qui non vitae nihil dolorem earum voluptas et assumenda harum autem voluptatem placeat culpa hic culpa nihil ut quia labore,Électrique,Automatique,121190,BMW,C400X,Moto,2024-12-25 16:21:21.880415,2006
4322,Pick-up,Non fonctionnel,Rouge,Peu Endommagé,2024-12-25 16:21:22.355524,id doloribus laborum est hic sed ut eum consequatur quia est perferendis veritatis sit iusto ut sed,Diesel,Automatique,150255,Audi,A7,Voiture,2024-12-25 16:21:22.35553,1991
4323,Pick-up,Bonne état,Orange,Neuf,2024-12-25 16:21:22.804531,et dolor omnis minus voluptatem est et vel natus odio libero quis quisquam quasi voluptatem non veniam consectetur et facilis sit aperiam quidem possimus praesentium aliquam vero aut aut eaque debitis veritatis laudantium assumenda voluptatum quia sunt temporibus et,Électrique,Semi-Automatique,187204,Nissan,Rogue,Voiture,2024-12-25 16:21:22.804536,2012
4324,Cruiser,Moyenne état,Bleu,Occasion,2024-12-25 16:21:23.290987,a perferendis quia dolorum voluptate excepturi qui sit magnam nostrum perferendis placeat est vel corrupti cumque qui cupiditate qui et maxime quisquam vel blanditiis quasi ea neque quam quis sapiente voluptatum cumque eos quia distinctio natus architecto et in,Hybride,Manuel,171540,Yamaha,WR250R,Moto,2024-12-25 16:21:23.290995,2012
4325,Standard,Moyenne état,Blanc,Occasion,2024-12-25 16:21:24.516484,voluptatum non nisi ab qui repellat in impedit possimus et sit necessitatibus aut eaque nesciunt,Hybride,Semi-Automatique,19040,BMW,G310R,Moto,2024-12-25 16:21:24.516491,1978
4326,Electric,Bonne état,Jaune,Neuf,2024-12-25 16:21:25.758195,id reprehenderit quia soluta et eaque reiciendis ut voluptas quidem voluptate totam culpa,Hybride,Automatique,34978,Suzuki,Katana,Moto,2024-12-25 16:21:25.758202,2020
4327,Pick-up,Non fonctionnel,Gris,Peu Endommagé,2024-12-25 16:21:26.753738,qui eveniet quo reiciendis sint ea eligendi qui asperiores temporibus odio nihil saepe nemo debitis error est qui porro nam eaque quas adipisci enim est,Essence,Semi-Automatique,162369,Audi,Q2,Voiture,2024-12-25 16:21:26.753746,2011
4328,Touring,Mauvaise état,Rouge,Occasion,2024-12-25 16:21:27.256781,tempore aut autem est inventore reiciendis perferendis voluptas culpa voluptas itaque autem et nesciunt odit ad nisi molestiae facere velit odit consequatur excepturi et sapiente qui atque sunt consequuntur amet autem sunt quia quos aperiam,Diesel,Automatique,143797,Ducati,Panigale V4,Moto,2024-12-25 16:21:27.256788,2008
4329,Dual-Sport,Moyenne état,Rouge,Occasion,2024-12-25 16:21:27.724194,omnis ut quia vel nemo rerum aut natus fugiat earum adipisci est facere vel omnis veniam quaerat voluptatem,Diesel,Semi-Automatique,176018,Indian,Scout,Moto,2024-12-25 16:21:27.7242,1986
4330,Monospace,Non fonctionnel,Noir,Peu Endommagé,2024-12-25 16:21:28.174298,rerum aliquid et maiores sunt deleniti odit voluptatem reprehenderit ea omnis dolor ut illo in vitae dolor quia tenetur consequuntur quo,Hybride,Manuel,12974,Ford,Mustang,Voiture,2024-12-25 16:21:28.174304,2016
4331,Berline,Très bonne état,Noir,Neuf,2024-12-25 16:21:28.622907,vitae non sit et nihil fuga architecto velit at expedita neque maiores nemo qui sunt corrupti veritatis assumenda dignissimos occaecati ea rerum fugit blanditiis culpa atque expedita libero quas accusantium sint,Essence,Semi-Automatique,173320,Honda,HR-V,Voiture,2024-12-25 16:21:28.622913,2023
4332,Scooter,Bonne état,Gris,Occasion,2024-12-25 16:21:29.167586,et perferendis aliquid itaque numquam mollitia id sed magnam iusto iusto debitis quia nihil quas nihil dolores ex qui voluptates magni aliquid necessitatibus quo delectus fugiat,Diesel,Semi-Automatique,27890,Suzuki,V-Strom 650,Moto,2024-12-25 16:21:29.167593,2015
4333,Touring,Mauvaise état,Rose,Occasion,2024-12-25 16:21:29.685483,natus laudantium atque vitae quia dolorem recusandae expedita sapiente occaecati sequi est hic rerum dolor libero eum id ex qui odio expedita nihil voluptas vel quis ut vel,Diesel,Manuel,106810,Suzuki,Hayabusa,Moto,2024-12-25 16:21:29.685488,1991
4334,Sport,Moyenne état,Blanc,Peu Endommagé,2024-12-25 16:21:30.137589,molestiae impedit ex nam qui accusantium laboriosam temporibus molestiae ut placeat qui cumque voluptas repellat quo,Diesel,Automatique,87836,Volkswagen,Passat,Voiture,2024-12-25 16:21:30.137594,2011
4335,Hatchback,Mauvaise état,Blanc,Peu Endommagé,2024-12-25 16:21:30.58643,odit tenetur delectus repudiandae et consequatur eaque perferendis ullam error velit non corporis qui rerum,Essence,Automatique,155792,Hyundai,Sonata,Voiture,2024-12-25 16:21:30.586437,2003
4336,Berline,Très bonne état,Gris,Peu Endommagé,2024-12-25 16:21:31.038129,consequatur rerum voluptatem aspernatur non fugiat error fugit est repudiandae quaerat quos culpa quasi et perspiciatis inventore error necessitatibus voluptate eos sit est dolores nemo tempora quo,Essence,Manuel,37487,Audi,A6,Voiture,2024-12-25 16:21:31.038135,1987
4337,Sport,Très bonne état,Blanc,Neuf,2024-12-25 16:21:31.486231,optio facere magnam mollitia ipsam dolores quia quidem occaecati dolorum consequatur possimus quia reiciendis enim ut amet odit ipsam rerum voluptatem voluptatum et ad ut et enim alias aut nostrum facilis asperiores ut tenetur omnis accusantium earum voluptatum eligendi,Électrique,Automatique,189048,Indian,Chief,Moto,2024-12-25 16:21:31.486237,1989
4338,Sport,Bonne état,Gris,Occasion,2024-12-25 16:21:31.93555,corrupti quidem eos molestias quos ipsa nihil itaque aut tempore vel est reprehenderit ex sit sint voluptatem explicabo et non repellendus a qui ut,Essence,Semi-Automatique,176402,Toyota,Sienna,Voiture,2024-12-25 16:21:31.935555,1992
4339,Electric,Mauvaise état,Gris,Occasion,2024-12-25 16:21:32.390259,aspernatur dignissimos et quidem nihil dolorem eveniet recusandae aspernatur voluptatem atque ea et delectus dolores sunt unde repudiandae sit,Hybride,Semi-Automatique,178583,Yamaha,WR250R,Moto,2024-12-25 16:21:32.390265,2011
4340,Hatchback,Bonne état,Rose,Neuf,2024-12-25 16:21:32.840686,ipsa provident maxime est animi animi fugiat dolorum iure voluptatem illum,Hybride,Automatique,108389,Honda,Passport,Voiture,2024-12-25 16:21:32.840691,1975
4341,Crossover,Moyenne état,Gris,Neuf,2024-12-25 16:21:33.305381,aperiam sed maxime id illo ea accusantium non harum cumque molestiae officiis est dignissimos voluptatem vel harum sunt et fuga at ex nihil et magni,Hybride,Semi-Automatique,176836,Nissan,Maxima,Voiture,2024-12-25 16:21:33.305387,1971
4342,Roadster,Moyenne état,Violet,Occasion,2024-12-25 16:21:33.754119,numquam et minima voluptatem enim beatae explicabo quidem quasi pariatur enim eaque numquam eveniet ipsum totam autem,Essence,Manuel,57637,BMW,X2,Voiture,2024-12-25 16:21:33.754124,1994
4343,Dual-Sport,Bonne état,Orange,Neuf,2024-12-25 16:21:34.228364,praesentium soluta aperiam commodi suscipit autem similique et consequatur at ut unde itaque cumque sed ipsam qui exercitationem autem est nihil deserunt,Diesel,Manuel,152242,BMW,F750GS,Moto,2024-12-25 16:21:34.228371,2011
4344,Sport,Bonne état,Violet,Occasion,2024-12-25 16:21:34.677382,quia quis non ab voluptatum id sunt corporis nulla et cupiditate dolor magnam asperiores non quia eveniet in iste beatae aut officia quidem,Hybride,Semi-Automatique,87965,Audi,A4,Voiture,2024-12-25 16:21:34.677385,1974
4496,Monospace,Non fonctionnel,Noir,Occasion,2024-12-25 16:22:57.184671,unde sit quia eos rerum labore ad similique nobis doloremque facere est,Essence,Manuel,132320,Chevrolet,Suburban,Voiture,2024-12-25 16:22:57.184677,1972
4345,Chopper,Non fonctionnel,Blanc,Neuf,2024-12-25 16:21:35.12732,quibusdam vero a consequatur aperiam magni tempora molestias ab qui enim nulla dignissimos ad placeat voluptatem harum facere iusto quibusdam veniam sunt rem est exercitationem repudiandae iusto impedit magni omnis enim quia neque dolorem dolores,Électrique,Manuel,21786,Triumph,Scrambler 1200,Moto,2024-12-25 16:21:35.127326,1992
4346,Cafe Racer,Mauvaise état,Blanc,Peu Endommagé,2024-12-25 16:21:35.579134,omnis nemo tempore magni facere est corporis vel et quia impedit et dicta tempora praesentium autem et quis ex totam quia velit est omnis dolores voluptatem recusandae nihil minus velit,Essence,Automatique,166509,KTM,690 Enduro R,Moto,2024-12-25 16:21:35.579141,1972
4347,Touring,Mauvaise état,Noir,Peu Endommagé,2024-12-25 16:21:36.033945,qui maiores cum quod facilis voluptas debitis qui aspernatur dolorem veniam et velit sapiente nobis ut,Électrique,Semi-Automatique,103091,BMW,R1250GS,Moto,2024-12-25 16:21:36.033952,1991
4348,Pick-up,Bonne état,Bleu,Neuf,2024-12-25 16:21:36.485916,vero quis corrupti dolor enim animi dicta qui impedit laboriosam in eius officiis adipisci ad quas dolor,Électrique,Manuel,121331,Volkswagen,Tiguan,Voiture,2024-12-25 16:21:36.485921,2005
4349,Pick-up,Très bonne état,Blanc,Peu Endommagé,2024-12-25 16:21:36.935012,hic qui architecto et doloribus itaque quam eius ipsum enim est ipsam saepe nostrum cum aut omnis suscipit voluptas ipsam saepe molestias velit accusamus et commodi,Électrique,Semi-Automatique,18748,Mercedes-Benz,GLB,Voiture,2024-12-25 16:21:36.935019,1990
4350,Cruiser,Bonne état,Rouge,Neuf,2024-12-25 16:21:37.434077,natus aperiam sunt modi esse voluptas consectetur porro sint ut tempore quos qui ipsa nesciunt beatae et quis quasi sunt accusantium aut et sit nam et eaque,Électrique,Semi-Automatique,163803,Yamaha,V Star 250,Moto,2024-12-25 16:21:37.434084,1984
4351,Pick-up,Mauvaise état,Orange,Occasion,2024-12-25 16:21:38.256371,nam fugit odio omnis ut ea vel quasi beatae quia autem corrupti ex doloremque illo tempora est voluptatibus est debitis quia sunt dolorem illo est et ut voluptate consequatur accusantium non inventore nobis saepe,Essence,Automatique,68220,Audi,A3,Voiture,2024-12-25 16:21:38.256379,2015
4352,Adventure,Mauvaise état,Vert,Occasion,2024-12-25 16:21:39.403813,commodi eius libero beatae qui eveniet dolor expedita minus tempore repellendus eum qui sint,Hybride,Semi-Automatique,44526,Suzuki,DR-Z400SM,Moto,2024-12-25 16:21:39.403821,1994
4353,Coupé,Très bonne état,Blanc,Occasion,2024-12-25 16:21:40.654266,neque facere alias dolor sunt vel id molestias et quis omnis voluptas impedit quam ex nam itaque praesentium consequuntur voluptatum occaecati aut vero perspiciatis rerum aut labore eligendi omnis voluptatibus facilis velit et sunt et veniam commodi,Diesel,Manuel,80271,Mercedes-Benz,Classe A,Voiture,2024-12-25 16:21:40.654274,2013
4354,Pick-up,Mauvaise état,Rose,Peu Endommagé,2024-12-25 16:21:41.286659,officiis dolores aspernatur ex sint veniam repellat voluptatem consequuntur numquam dolorem totam dicta aut dolorem inventore id exercitationem ut beatae voluptatem,Essence,Semi-Automatique,121211,Honda,Ridgeline,Voiture,2024-12-25 16:21:41.286666,1987
4355,Cafe Racer,Bonne état,Orange,Occasion,2024-12-25 16:21:41.740728,recusandae nesciunt qui sed totam est eum est porro non minus ullam et,Diesel,Manuel,86320,Indian,Vintage,Moto,2024-12-25 16:21:41.740733,1992
4356,Standard,Non fonctionnel,Blanc,Peu Endommagé,2024-12-25 16:21:42.190734,delectus et aut repellat voluptatibus dolorum accusamus dolorem aut earum aut qui accusamus fugit repellat in aliquam harum illo eum aliquid magni rerum in recusandae expedita ratione odit unde,Hybride,Semi-Automatique,10204,Harley-Davidson,Sportster,Moto,2024-12-25 16:21:42.190739,1970
4357,Chopper,Très bonne état,Jaune,Occasion,2024-12-25 16:21:42.641108,nesciunt in fuga et consectetur quia ut eligendi eum quia rem facere ad nesciunt sint excepturi esse enim ab ducimus qui harum ex laboriosam velit quia qui dolor ut,Essence,Automatique,199532,Triumph,Street Triple,Moto,2024-12-25 16:21:42.641115,1989
4358,Break,Mauvaise état,Violet,Peu Endommagé,2024-12-25 16:21:43.091579,et architecto dolor mollitia consequatur quis sint odio maxime ipsum culpa omnis quos vel deleniti iusto at cumque repellendus,Essence,Semi-Automatique,5565,Chevrolet,Equinox,Voiture,2024-12-25 16:21:43.091585,1983
4359,Roadster,Moyenne état,Rose,Peu Endommagé,2024-12-25 16:21:43.542566,fugit non eaque quam atque aspernatur laudantium facilis et velit suscipit officiis ex omnis,Essence,Semi-Automatique,104765,Hyundai,Accent,Voiture,2024-12-25 16:21:43.542571,2001
4360,Sport,Non fonctionnel,Orange,Occasion,2024-12-25 16:21:44.009918,quaerat unde a ut dolorum consequatur voluptatum dicta nobis nam similique aut et aut esse corporis eius ut eveniet corrupti dolores vero temporibus et voluptatem enim ipsum nihil deserunt quae sit fugiat recusandae maxime est,Essence,Semi-Automatique,53500,Honda,Africa Twin,Moto,2024-12-25 16:21:44.009925,1993
4361,Cafe Racer,Non fonctionnel,Noir,Peu Endommagé,2024-12-25 16:21:44.465559,qui molestiae est amet soluta esse animi eveniet blanditiis soluta minima distinctio quis labore debitis accusamus vel reprehenderit et commodi praesentium labore ullam aut ad adipisci ea incidunt ut ipsam itaque et laboriosam necessitatibus sit nihil quo,Électrique,Manuel,40396,Honda,CB500F,Moto,2024-12-25 16:21:44.465566,1989
4362,Berline,Non fonctionnel,Jaune,Occasion,2024-12-25 16:21:44.917562,assumenda porro deserunt amet aliquam nostrum quis architecto est rerum aut id impedit fuga tenetur neque omnis ad quibusdam maxime et quae nisi dignissimos tenetur error ullam non est blanditiis quaerat,Hybride,Semi-Automatique,186075,Toyota,Tacoma,Voiture,2024-12-25 16:21:44.917572,2011
4363,SUV,Non fonctionnel,Rouge,Peu Endommagé,2024-12-25 16:21:45.367057,iusto dolorum rerum ut ut nihil non voluptatem voluptates minima voluptas et nihil error reprehenderit est perferendis ab eaque recusandae aut quia aliquam blanditiis quasi quo saepe,Hybride,Automatique,133296,Hyundai,Palisade,Voiture,2024-12-25 16:21:45.367064,2001
4364,Hatchback,Bonne état,Rouge,Neuf,2024-12-25 16:21:45.817453,impedit id vel minus ipsum eveniet expedita necessitatibus in id sapiente temporibus quis praesentium aut explicabo rerum dignissimos ea cum voluptatem sapiente nesciunt assumenda impedit quae voluptas officia facere rem consequatur atque,Diesel,Semi-Automatique,31325,Volkswagen,Golf,Voiture,2024-12-25 16:21:45.817461,2021
4365,Cruiser,Mauvaise état,Bleu,Neuf,2024-12-25 16:21:46.270758,autem ea ut suscipit id dolores impedit pariatur ullam sunt voluptate nostrum qui non id iste sit facilis inventore enim at ut possimus eveniet tempora similique,Essence,Manuel,198168,Indian,Super Chief,Moto,2024-12-25 16:21:46.270765,2005
4366,Berline,Moyenne état,Rose,Occasion,2024-12-25 16:21:46.719996,omnis et blanditiis quo sunt explicabo quo labore maxime omnis et sapiente hic optio magnam explicabo in consequuntur voluptate rem voluptas temporibus illum voluptatem omnis sint qui repellendus cum enim fugit nihil ea,Électrique,Automatique,184976,Audi,A5,Voiture,2024-12-25 16:21:46.720001,1980
4367,Standard,Mauvaise état,Noir,Peu Endommagé,2024-12-25 16:21:47.234971,aut laborum fugiat veniam veniam quos rem nobis rerum impedit,Essence,Manuel,88876,Indian,Dark Horse,Moto,2024-12-25 16:21:47.234979,1987
4368,Crossover,Mauvaise état,Jaune,Neuf,2024-12-25 16:21:47.685984,ut ratione excepturi a recusandae ex enim at dolorem quaerat sed consectetur nobis sit necessitatibus velit dolorum illo eveniet nam qui eos nobis aliquam perferendis ut aut non sapiente voluptas earum magni cupiditate officia voluptatum,Diesel,Semi-Automatique,194277,Toyota,Prius,Voiture,2024-12-25 16:21:47.685988,2015
4369,Dual-Sport,Mauvaise état,Gris,Occasion,2024-12-25 16:21:48.134806,est suscipit veritatis non ut qui veritatis corrupti excepturi velit aliquid sunt laboriosam ut officia voluptas et dicta sed sint ut nostrum eum aliquid tempora voluptatem pariatur odit officia dolores ullam sed aut ea,Diesel,Semi-Automatique,2293,Kawasaki,Ninja ZX-10R,Moto,2024-12-25 16:21:48.134813,1999
4370,Break,Mauvaise état,Rouge,Peu Endommagé,2024-12-25 16:21:48.588903,explicabo consequatur dolore sunt sit et nostrum enim sed odit provident quae porro quaerat a non earum totam officia maiores a possimus earum omnis porro consequatur illum ut voluptates id temporibus aut debitis,Électrique,Manuel,10673,Ford,F-150,Voiture,2024-12-25 16:21:48.588909,1971
4371,SUV,Mauvaise état,Rouge,Peu Endommagé,2024-12-25 16:21:49.107485,aut vero nihil et provident aperiam rerum itaque dolor enim ab odit aut voluptas voluptatum et qui repellendus illo quo perferendis deserunt tenetur cumque,Diesel,Automatique,21949,Toyota,Avalon,Voiture,2024-12-25 16:21:49.107492,1992
4372,Dual-Sport,Moyenne état,Violet,Occasion,2024-12-25 16:21:49.621361,rerum ex quasi nihil hic qui quibusdam deleniti ad eum quaerat neque aut modi ut corporis consectetur numquam at velit quia provident animi corrupti rerum consequatur rerum quaerat est odit cum non,Diesel,Automatique,83771,Honda,CB500F,Moto,2024-12-25 16:21:49.621368,2019
4373,Berline,Très bonne état,Blanc,Occasion,2024-12-25 16:21:50.072858,et saepe aut amet cupiditate et est vitae et quasi culpa exercitationem possimus non optio adipisci possimus voluptas minus eius quia ipsa ut inventore pariatur numquam veritatis,Électrique,Automatique,155990,Chevrolet,Equinox,Voiture,2024-12-25 16:21:50.072865,1971
4374,Utilitaire,Non fonctionnel,Blanc,Neuf,2024-12-25 16:21:50.633166,voluptas possimus nemo cumque exercitationem est accusamus consectetur eaque dolorem molestiae in quis fugit quos consequuntur et ut sit nihil quos expedita quia omnis sit minima et tempore quo sit,Diesel,Semi-Automatique,14682,Audi,A1,Voiture,2024-12-25 16:21:50.633174,1972
4375,Break,Bonne état,Jaune,Occasion,2024-12-25 16:21:51.0851,corporis et accusamus et eos labore expedita nulla voluptatum non qui rerum,Électrique,Automatique,144271,BMW,Serie 3,Voiture,2024-12-25 16:21:51.085107,2021
